URL,Content creator,Username,Date added,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
https://www.facebook.com/1705460633035574,Sardar Ali,SardarAliMusic,2023-03-20,205054,English,yes,0,10083
https://www.facebook.com/476970905688907,Ganesh Venkatram,GaneshVenkatramOfficial,2023-03-09,204829,English,yes,0,0
https://www.facebook.com/117923841552664,CBS 2 Boise,CBS2Boise,2023-03-09,204814,English,yes,2,1966
https://www.facebook.com/348955655261147,Sourendro-Soumyojit,sourendrosoumyojit,2023-03-09,204447,English,yes,1,52442
https://www.facebook.com/196674944520,The Daytripper,thedaytrippertv,2023-04-03,204192,English,yes,4,5512
https://www.facebook.com/320149555522,Tipik - RTBF,TipikRTBF,2023-04-29,204044,French,yes,4,4145
https://www.facebook.com/1405144489749845,RajKumar Saini,Rajkumarsaini28,2023-07-21,203854,Hindi,yes,0,1460
https://www.facebook.com/521738671264433,Cotto Al Dente,CottoalDente,2023-03-09,203828,Italian,yes,2,21091
https://www.facebook.com/1304801099620071,Julien Cohen,juliencohenmesdecouvertes,2023-03-09,203342,French,yes,0,0
https://www.facebook.com/1413918598852110,Swami  Ram Shankar,swamiramshankar,2023-07-21,203183,Hindi,yes,14,5966
https://www.facebook.com/527643774347050,The Boobay and Tekla Show,TheBoobayAndTeklaShow,2023-07-17,203143,Tagalog,yes,0,0
https://www.facebook.com/222461321128573,МастерШеф (MasterChef),MasterChefUA,2023-03-09,203001,Ukrainian,yes,6,8812
https://www.facebook.com/2324015497824456,The Chenab Times,TheChenabTimes,2023-04-26,202796,English,yes,3,6840
https://www.facebook.com/1858542227731593,Dexton Crutchfield,itsdexton,2023-03-09,202779,English,yes,6,16277
https://www.facebook.com/115493756919659,Tu Cara Me Suena MX US,TuCaraMeSuenaMXUS,2023-03-09,202401,Spanish,yes,0,0
https://www.facebook.com/8723358875,881903.com 商業電台,881903com,2023-04-03,202307,Chinese,yes,0,0
https://www.facebook.com/102183174679662,Enquête d'Action,enquetedactionw9,2023-07-21,202218,French,yes,0,0
https://www.facebook.com/414091175421421,Sammy Obeid,sammykobeid,2022-12-18,202021,English,yes,3,10651
https://www.facebook.com/108842410697998,AdamRayOkay,adamrayokay,2023-03-09,202003,English,yes,1,11859
https://www.facebook.com/233529716661745,Carlos Eduardo Caicedo Omar,carloseduardocaicedo,2023-03-09,201881,Spanish,yes,0,0
https://www.facebook.com/334544343027,緯來綜合台 綜藝戲劇,VLTV26,2023-04-03,201648,Chinese,yes,0,0
https://www.facebook.com/752246998222253,Sorin Pârcălab,sorin.standup,2023-07-24,201462,Romanian,yes,0,0
https://www.facebook.com/146655220494,Perfecto De Castro,officialperfdecastro,2023-03-09,201147,English,yes,4,10569
https://www.facebook.com/308627666594169,오킹,oking1025,2023-06-26,201142,Korean,yes,0,0
https://www.facebook.com/227412554004755,Ketler Macome Sax,Ketlersax,2023-06-12,200989,Haitian,yes,2,2499
https://www.facebook.com/670837523021682,Devdondidit,devdondidit,2023-03-09,200895,English,yes,0,0
https://www.facebook.com/472781086131513,Renacimiento 74,Renacimiento74Oficial,2023-03-09,200663,Spanish,yes,4,11811
https://www.facebook.com/422086284617156,Michael Smolik,michael.smolik.fighter,2023-04-26,200487,German,yes,0,12915
https://www.facebook.com/102295492719516,Top Rank Boxing: The Vault,TopRankVault,2023-04-29,200404,English,yes,8,36506
https://www.facebook.com/722229465253361,Dr. Ejaj,dr.ejaj,2023-04-29,200365,Bengali,yes,0,0
https://www.facebook.com/302314416547225,Sandy Caldera,sandycalderaoficial,2023-03-09,199450,Spanish,yes,0,0
https://www.facebook.com/279936336308,The Lindsay Ann,TheLindsayAnn,2023-06-13,199422,English,yes,7,1713
https://www.facebook.com/366361746755159,Tiparraco,tiparracoSA,2023-07-21,199410,Spanish,yes,0,0
https://www.facebook.com/372933069583653,Christian Bables,ChristianBablesOfficial,2022-12-23,199355,English,yes,1,5420
https://www.facebook.com/990354321010573,Saisharan,saisharanofficial,2022-10-20,199180,English,yes,0,7430
https://www.facebook.com/1653628914885522,Harvy Sandhu,iharvysandhu,2023-04-12,199133,English,yes,0,0
https://www.facebook.com/115504201856440,Quotidiano Piemontese,quotidianopiemontese,2023-03-09,199022,Italian,yes,1,1035
https://www.facebook.com/478731248919306,Sirey Moran Castro,SireyMoranCastro,2023-07-08,198992,Spanish,yes,4,4548
https://www.facebook.com/321878354553298,Nissar Syed,nissarasiavision,2023-03-09,198911,Malayalam,yes,1,154685
https://www.facebook.com/129315857134536,93Q Houston,93QHouston,2023-03-09,198705,English,yes,8,1031
https://www.facebook.com/114596088638243,The Voice of Finland,thevoiceoffinland,2023-03-09,198356,Finnish,yes,0,0
https://www.facebook.com/106581155582831,Surya Manurung,surya.manurung.315,2022-10-23,198166,Indonesian,yes,10,66595
https://www.facebook.com/740249762752872,Mister Tikku,MisterTikku,2023-06-11,197868,Hindi,yes,4,79989
https://www.facebook.com/213565912425709,Vicky Kajla,itsvickykajla,2023-02-22,197395,Hindi,yes,4,1808
https://www.facebook.com/337038226473839,Trish Regan,RealTrishRegan,2023-03-09,197111,English,yes,5,942
https://www.facebook.com/108896610791144,आशुतोष कुमार,AshutoshRJJP,2023-05-07,197094,Hindi,yes,1,0
https://www.facebook.com/220380595088099,Tims Randrup,timsdotaofficial,2023-04-12,197077,English,yes,3,27385
https://www.facebook.com/1396413950580178,EJ Snyder,EJScrapIronSnyder,2023-05-04,196892,English,yes,10,4836
https://www.facebook.com/173513562725994,Mafer González,MaferGonzalezOficial,2023-06-29,196012,Spanish,yes,2,8828
https://www.facebook.com/116082097328,Sweety High,sweetyhighcom,2023-07-21,195958,English,yes,4,1681
https://www.facebook.com/44221826665,Les Numériques,LesNumeriques,2023-07-08,195749,French,yes,2,2189
https://www.facebook.com/1541813916116863,Matthias Rhoads,manilamatthias,2023-03-09,195728,English,yes,2,4653
https://www.facebook.com/183009255101299,El Varón de la Bachata,elvarondelabachat,2023-03-09,195652,Spanish,yes,3,4094
https://www.facebook.com/320265424762748,Kevin Dundon,kevin.dundon,2023-03-09,195491,English,yes,0,6258
https://www.facebook.com/107777455452546,Saudi Idol,SaudiIdol,2023-06-02,195157,Arabic,yes,0,0
https://www.facebook.com/513890375375021,Roman Roses,romanrosesmusic,2023-06-17,195080,French,yes,0,0
https://www.facebook.com/33009142693,Vandana Vishwas,Vandanavishwas.ArtistPage,2023-04-28,195045,English,yes,2,3121
https://www.facebook.com/748146535294622,Banda La Joya de Antequera,bandalajoyadeantequera,2023-03-09,194946,Spanish,yes,8,3903
https://www.facebook.com/390807467725160,Agrupación Sin Ley,AgrupacionSinLey,2023-01-10,194893,Spanish,yes,1,3332
https://www.facebook.com/600936977084654,Master Kumbia,MasterKumbiamx,2023-03-09,194747,Spanish,yes,0,0
https://www.facebook.com/281305068651814,مهرجان الفضائيات العربية - Arab Sat Festival,arabsatfestival,2023-07-22,194317,Arabic,yes,0,0
https://www.facebook.com/1442630439336011,Patty_dragona,pattydragonayt,2023-05-11,194277,Spanish,yes,0,0
https://www.facebook.com/102365092274673,Gaby Luz,SoyGabyLuz,2023-03-09,193843,Spanish,yes,2,7129
https://www.facebook.com/524130714314205,GENJI Buskers,GenjiBuskersOfficial,2023-07-21,193472,Malay,yes,25,636
https://www.facebook.com/1128611913845896,Asla Vazgeçmem,aslavazgecmem,2023-03-09,193450,Turkish,yes,0,4495
https://www.facebook.com/1798429913815098,Vet Crew,vet.crew,2023-06-24,193315,Russian,yes,0,0
https://www.facebook.com/43339680471,Lars Behrenroth,larsbehrenroth,2022-12-24,193141,English,yes,1,2146
https://www.facebook.com/1162388370462164,Matt Larose,LaroseMatt,2023-03-09,192993,English,yes,2,246859
https://www.facebook.com/156649331633,Delfín Sporting Club,DelfinSC,2023-03-09,192369,Spanish,yes,0,0
https://www.facebook.com/464331646910612,Smac McCreanor,smacmccreanor,2022-09-28,192281,English,yes,5,29199
https://www.facebook.com/161132517275629,Abdelali Anouar عبد العالي انور,abdelalianouar.official,2023-04-26,192128,Arabic,yes,0,0
https://www.facebook.com/109075465808969,Wood Bully,Woodbullyltd,2023-04-04,192010,English,yes,9,19511
https://www.facebook.com/1922375741392749,Eman Gamal,DrEmanGamall,2022-12-11,191865,Arabic,yes,8,3386
https://www.facebook.com/52080148450,New Jersey 101.5,nj1015,2023-03-09,191368,English,yes,0,0
https://www.facebook.com/8093464329,Attractions Magazine,attractionsmagazine,2023-03-09,191198,English,yes,1,2007
https://www.facebook.com/406292842786902,Mark O'Dea,markodea8,2022-10-09,191154,English,yes,2,22105
https://www.facebook.com/252225491593402,aRede,aredeinfo,2023-07-11,191113,Portuguese,yes,0,5241
https://www.facebook.com/396883047459683,Times Music Spiritual,TimesMusicSpiritual,2023-07-24,190995,Hindi,yes,2,4197
https://www.facebook.com/342811792759723,Parker Pannell,parkerpannellofficial,2022-09-21,190785,English,yes,5,16540
https://www.facebook.com/107526214324460,Bùi Tiến Dũng,buitiendungofficial,2023-07-21,190731,Vietnamese,yes,0,10938
https://www.facebook.com/173258112734210,HITZ Sarawak,hitzsarawak,2023-03-09,190491,English,yes,6,4672
https://www.facebook.com/835305833178123,Monsieur Alex,MonsieurAlexoff,2023-03-09,189833,French,yes,1,18009
https://www.facebook.com/252635618628789,Luis Eduardo Acústico,luiseduardoacustico19,2023-07-21,189744,Spanish,yes,2,5584
https://www.facebook.com/227810480734529,Patty Ray,pattyrayoficial,2023-05-01,189407,Spanish,yes,0,1605
https://www.facebook.com/164295810285744,Funcheaporfree.com,funcheaporfree,2023-03-09,189008,English,yes,0,0
https://www.facebook.com/1511502925728360,Vijay Maadhhav,vijay.madhav.9,2023-06-15,188740,English,yes,2,148478
https://www.facebook.com/1502089626738679,Bharat Today,BharatTodayNews,2023-04-13,188706,English,yes,0,0
https://www.facebook.com/104576914992585,Dadlifejason,dadlifejason,2023-03-09,188605,English,yes,1,8565
https://www.facebook.com/984130951678431,Emad Maher,emadmaherofficial,2022-12-10,188440,Arabic,yes,0,1391
https://www.facebook.com/489591145463,Matt Watson,mattthefishingguy,2023-03-09,188397,English,yes,0,45032
https://www.facebook.com/416906661741139,Nour Aboulela,lovebyn,2023-05-11,188139,English,yes,4,14397
https://www.facebook.com/954918347867763,Madhoo Singer,madhoosinger,2023-03-09,187547,English,yes,0,0
https://www.facebook.com/135329056516066,K-Denk 𝗪𝗮𝗻𝗴𝗡𝗮𝘁𝗵,kdenkmusic,2022-12-05,187270,English,yes,0,2576
https://www.facebook.com/1734070146826375,Terrell & Jarius,terrellandjarius,2023-06-10,187266,English,yes,1,161373
https://www.facebook.com/538048943060862,FloMarching,FloMarching,2023-03-09,186786,English,yes,2,0
https://www.facebook.com/146366428834983,Rebecca Zamolo,rebecca.zamolo,2023-03-09,186590,English,yes,0,0
https://www.facebook.com/269086593168827,Karen Yapoort,KarenYapoortE,2023-07-19,186006,Spanish,yes,0,0
https://www.facebook.com/855777554766669,Mind Wars,mindwarsquiz,2023-04-16,185772,English,yes,3,196
https://www.facebook.com/1066819396700724,Ashley Rosales,itsashleyrosales,2022-12-10,185576,English,yes,6,9189
https://www.facebook.com/1491159044492518,Sagar patel,sagarpatelsinger,2023-07-07,185516,English,yes,1,18008
https://www.facebook.com/497822016962069,AMAR,AMARFANPAGE,2023-02-08,185047,Malay,yes,0,1579
https://www.facebook.com/111344720749088,Roccibella Review,RoccibellaReview,2023-03-09,184796,Spanish,yes,0,0
https://www.facebook.com/2139000489489389,Lucas Petroni,SoyLucasPetroni,2023-06-24,184480,Spanish,yes,3,10190
https://www.facebook.com/113338025997814,Chef Joya,cookingwithjoya,2022-12-23,184419,English,yes,9,5005
https://www.facebook.com/1131330933684568,Priyanka Tiwari,priyankatiwaris,2023-03-09,184357,English,yes,1,2947
https://www.facebook.com/426945084028946,Khabar Lahariya,khabarlahariya,2023-07-21,184317,Hindi,yes,3,3191
https://www.facebook.com/633639903504083,Hailey Grice,haileygrice2,2023-04-24,184264,English,yes,0,19232
https://www.facebook.com/791635687618100,Up Up Down Down,UpUpDwnDwn,2023-07-20,183896,English,yes,0,0
https://www.facebook.com/711507172251119,ETtoday遊戲雲,ETtodayGAME,2023-03-09,183724,Chinese,yes,1,5045
https://www.facebook.com/719098524866078,DJ Diego Alonso,djdiegoalonso,2023-03-09,183714,Spanish,yes,1,7046
https://www.facebook.com/206178836207089,陳倩揚 Skye Chan,SkyeChanSY,2023-06-23,183613,Chinese,yes,9,0
https://www.facebook.com/103008701854890,Naomi Jon,thenaomijon,2023-07-23,183570,English,yes,4,11819
https://www.facebook.com/578064899355664,Her Yerde Sen,heryerdesendizi,2023-03-09,183381,Turkish,yes,0,0
https://www.facebook.com/407404126313525,SVF Television,SVFtelevision,2023-07-04,183301,Bengali,yes,4,6977
https://www.facebook.com/100343119491480,Rayees Mohi Ud Din,rayes.mohiuddin,2023-02-04,183119,English,yes,0,10142
https://www.facebook.com/1036233119726457,Deborah Olawoyin,dolawoyi,2023-04-26,183006,English,yes,3,42869
https://www.facebook.com/441601749220801,Ivan Hoo Art,ivanhooart,2023-03-09,182874,English,yes,0,1868
https://www.facebook.com/410426392350582,Komi Mania Afetse,OfficialKomiManiaAfetse,2022-11-28,182871,English,yes,0,582
https://www.facebook.com/409474855831394,Mt number one,mtnumberone,2023-03-12,182841,Kinyarwanda,yes,0,0
https://www.facebook.com/327253206081,Chasse Passion,officielle.chassepassion,2023-07-21,182702,French,yes,0,0
https://www.facebook.com/1601713106783394,Zuber K Khan,zuberkkhanofficial,2023-05-13,182697,English,yes,1,754
https://www.facebook.com/168385933214503,Adam Crabb,theadamcrabb,2023-03-09,182662,English,yes,2,890
https://www.facebook.com/1693899184040053,Eduardo Andrade,eduandradejTV,2023-03-23,182333,Spanish,yes,0,3259
https://www.facebook.com/115587356656994,Boss Baby Brody,bossbabybrody,2023-03-09,181812,English,yes,7,28093
https://www.facebook.com/653497624816537,Banda La Prendida,bandalaprendida,2023-04-12,181737,Spanish,yes,3,742
https://www.facebook.com/129660600389746,Maison à vendre M6,maison.a.vendre.m6,2023-04-03,181729,French,yes,0,0
https://www.facebook.com/207413892634421,Pedro D Flores,PDFlo,2023-07-21,181587,English,yes,0,16100
https://www.facebook.com/1658165934406109,Doyel Goswami,doyelgoswami.music,2023-03-09,181192,English,yes,0,0
https://www.facebook.com/128526203859123,Along Exists,alongexists,2023-03-15,181072,Malay,yes,2,6058
https://www.facebook.com/87485159782,Dream TV,dreamtv,2023-04-03,180808,Turkish,yes,0,0
https://www.facebook.com/1127082500679323,BHD Star Cineplex Hà Nội,BHDCINEMAS,2023-03-24,180778,Vietnamese,yes,0,0
https://www.facebook.com/1515870355396391,Tharyk,tharykmusic,2023-03-04,180746,Spanish,yes,1,1196
https://www.facebook.com/407325999328995,Molly Burke,MollyBurkeOfficial,2023-07-20,180582,English,yes,5,12251
https://www.facebook.com/897544866946661,The Smart Local Malaysia,thesmartlocalmy,2023-03-09,180394,English,yes,7,1991
https://www.facebook.com/1521636954826040,BBellabyMillie,bbellabymillie,2023-03-09,180254,Spanish,yes,3,3560
https://www.facebook.com/475436883214697,Family Feud Canada,FamilyFeudCanada,2023-03-09,180078,English,yes,0,0
https://www.facebook.com/253509644694001,JoblessGarrett,JoblessGarrett,2023-07-20,179991,English,yes,0,1601
https://www.facebook.com/319815541443240,Miss Tam Chiak,misstamchiak,2023-03-09,179827,English,yes,0,0
https://www.facebook.com/106796870925209,Pramod Boro,pramodboroofficial,2023-07-25,179763,English,yes,0,14209
https://www.facebook.com/269615393236434,Cecy Wushu,CeciliaAlvarezWUSHU,2023-07-24,179220,Spanish,yes,0,2736950
https://www.facebook.com/104664362072690,Hunter Michael Shepard,,2023-03-20,179129,English,yes,0,0
https://www.facebook.com/108867111072467,Gp blaze,,2023-07-21,179094,Romanian,yes,0,24165
https://www.facebook.com/239656226453097,Dingo,dingodinkelman,2023-03-09,179024,English,yes,0,18683
https://www.facebook.com/1254566344584543,Jbunzie,theofficialjbunzie,2023-03-09,178859,English,yes,3,8692
https://www.facebook.com/1480834558795852,Çotanak Off Road,cotanakoffroad,2023-05-19,178774,Turkish,yes,14,6317
https://www.facebook.com/1679606165601300,7NEWS Toowoomba,7NEWSToowoomba,2023-05-16,178507,English,yes,0,17282
https://www.facebook.com/1930543267182087,Daily Mail TV,DailyMailTV,2023-07-21,178189,English,yes,0,0
https://www.facebook.com/256263064406822,Akte,akte,2023-07-08,178180,German,yes,0,0
https://www.facebook.com/176956152346982,Big Jay Oakerson,jayoakerson,2023-07-21,178157,English,yes,0,0
https://www.facebook.com/1419826574949461,Osbaldo Lopez,osbaldolopezomusic,2023-07-21,178100,Spanish,yes,10,5681
https://www.facebook.com/1490620087855000,Señor Paleta,srpaletapr,2023-03-09,177997,Spanish,yes,6,1993
https://www.facebook.com/106636237764101,Moon Pich,MoonPichCambodia,2023-07-09,177986,Khmer,yes,0,0
https://www.facebook.com/247483938918967,Adam Michael Jones,adamjones760,2023-03-09,177978,English,yes,0,0
https://www.facebook.com/165241670217939,Elena Russo,ElenaRusso.it,2023-03-09,177853,Italian,yes,4,2242
https://www.facebook.com/159290981429987,Women and e-Commerce Trust - WE,wetrustbdd,2023-07-21,177518,Bengali,yes,1,0
https://www.facebook.com/1613762865541717,Rubén García Cómico,rubengarciacomico,2023-03-09,177449,Spanish,yes,1,12342
https://www.facebook.com/101324229238269,Ngoc Quyen,ngoc.quyen.7161,2023-05-19,177422,English,yes,16,767
https://www.facebook.com/730421700323001,Master Manjunath,MasterManjunathSwamy,2023-07-21,177057,English,yes,0,0
https://www.facebook.com/1651231451813453,Romeo Miller,RomeoMillerNewPage,2023-04-20,176732,English,yes,1,125722
https://www.facebook.com/735225316619919,Zeke Sky,ZekeSky,2023-05-26,176387,English,yes,1,821
https://www.facebook.com/513529888741619,許瀞蔆Yuki粉絲團,snowyukibaby,2023-03-09,176041,Chinese,yes,0,0
https://www.facebook.com/228691820850598,Costco Deals,CostcoDeals,2023-01-10,175960,English,yes,14,1608
https://www.facebook.com/372934219846833,American Gladiators,GladiatorsMGM,2023-06-26,175844,English,yes,1,13130
https://www.facebook.com/344266345753,Babe Winkelman,TheBabeWinkelman,2023-03-09,175763,English,yes,0,1779
https://www.facebook.com/218571461810541,Mx Domestic,mxdomestic,2023-03-09,175643,English,yes,7,7978
https://www.facebook.com/112227905479835,Vinnie Montez,vinniemontezcomedy,2023-03-09,175583,English,yes,0,0
https://www.facebook.com/187865751279,Kelly Crabb and the Bowling Sisters,kellymaycrabb,2023-04-03,174766,English,yes,0,0
https://www.facebook.com/33220885442,4tu,4tuOfficial,2023-03-04,174714,Italian,yes,6,241
https://www.facebook.com/503259713043403,Laura Lee,Laura88Lee,2023-03-23,174685,English,yes,9,3066
https://www.facebook.com/1073137889472111,GTV Plus,gplaygtv,2023-03-09,174335,Vietnamese,yes,0,100282
https://www.facebook.com/821714741236619,Sing or Sync นักร้องเสียงจริง,SingorSyncTH,2023-03-09,174094,Thai,yes,0,0
https://www.facebook.com/309516256109764,魔術Channel - Davio,davio.channel,2023-04-12,173979,Chinese,yes,1,24611
https://www.facebook.com/1561960900772294,كريمة الشامي - Karima Chami,karima.chamicho,2023-06-25,173879,Arabic,yes,2,0
https://www.facebook.com/140073789382267,Cecilia Ramírez Harris,CeciliaRamirezHarris,2023-05-20,173537,Spanish,yes,1,1893
https://www.facebook.com/1511351739095199,Nik Nocturnal,NikNocturnal,2023-07-11,173528,English,yes,1,33241
https://www.facebook.com/1801058763334255,TVB 綜藝,TVBVariety,2023-07-21,173185,Chinese,yes,2,8568
https://www.facebook.com/147741771916519,Sassypiehole,sassypiehole,2023-06-01,172987,English,yes,1,13255
https://www.facebook.com/814610701898235,Bordernerd,bordernerd,2023-03-24,172858,English,yes,0,0
https://www.facebook.com/299964560156,Hey Monea,HeyMonea,2022-09-27,172648,English,yes,0,0
https://www.facebook.com/528818667545988,Tanvir Shahriar Rimon,tanvirshahriarrimon,2023-06-25,172295,Bengali,yes,0,3309
https://www.facebook.com/146401735471547,Karen Riques,karenriquesoficial,2023-05-05,172018,Spanish,yes,1,1605
https://www.facebook.com/416809145018659,Jackie Venson,jackievenson,2023-04-24,171694,English,yes,0,0
https://www.facebook.com/1831321020432431,Egbeigwe,egbetuaa1,2023-07-21,171686,English,yes,4,5170
https://www.facebook.com/545862122157639,Lewis Spears,Nebulor,2023-04-26,171494,English,yes,0,0
https://www.facebook.com/396458903850057,Bir Şansım Olsa,birsansimolsa,2023-04-03,171458,Turkish,yes,0,0
https://www.facebook.com/785708044839665,Nikki Delventhal,nikkidelventhal,2023-06-15,171010,English,yes,7,13008
https://www.facebook.com/2805862776105903,Karla Camacho,karlacamachov,2023-06-26,170793,Spanish,yes,1,7791
https://www.facebook.com/104597921027162,Dino Serrao,dsbeyond,2023-06-18,170783,English,yes,2,84035
https://www.facebook.com/100396455423245,JakesFunny,JakesFunny,2023-03-09,170552,English,yes,0,11172
https://www.facebook.com/617874488240298,Isaac Salame,isaacsalamef,2023-03-09,170548,Spanish,yes,6,344
https://www.facebook.com/1818166454881290,Banda La ExcentriK,bandalaexcentriKOficial,2023-07-21,170435,Spanish,yes,1,10195
https://www.facebook.com/1835460230018012,ETtoday車雲,ETtodaySPEED,2023-03-09,170240,Chinese,yes,1,835
https://www.facebook.com/1661980207382407,Princess Pat Akpabio,princesspat.akpabio,2023-05-16,169874,English,yes,33,2224
https://www.facebook.com/217972605437732,Ohǃ Caraga,ohcaraga,2022-12-31,169789,English,yes,0,7806
https://www.facebook.com/374270546114461,Notícias Redetv,NoticiasRedeTV,2023-03-09,169531,Portuguese,yes,65,233
https://www.facebook.com/1618755178415816,Caer En Tentación,caerententacion,2023-04-29,169502,Spanish,yes,0,0
https://www.facebook.com/109785344593658,TODAY Bizview,todaybizview,2023-06-15,169463,Thai,yes,6,5346
https://www.facebook.com/94797763491,DeafNation,deafnation,2023-03-09,169424,English,yes,0,0
https://www.facebook.com/958243007530700,ETVBharatJharkhand,ETVBharatJharkhand,2023-07-21,169290,Hindi,yes,0,2874
https://www.facebook.com/242149195976078,Jessica Wang,jessicawangofficial,2023-04-10,169218,English,yes,2,20611
https://www.facebook.com/275749573137875,Jirayut,JirayutOfficialChannel,2023-04-20,169149,Indonesian,yes,1,16703
https://www.facebook.com/1901420733406283,핫도그tv,tvhotdog,2023-03-09,168982,Korean,yes,0,0
https://www.facebook.com/149491350498,Nevzat Soydan,NevzatSoydan,2023-03-09,168979,Turkish,yes,3,5922
https://www.facebook.com/328453940900746,Anjas Asmara,AnjasdiThailand,2023-04-12,168715,Indonesian,yes,0,0
https://www.facebook.com/297263223633619,Univision 19,Univision19,2023-03-09,168657,Spanish,yes,0,0
https://www.facebook.com/449297472312873,Reem Samy - ريم سامي,ReemSamiOfficial,2023-07-18,168430,Arabic,yes,0,0
https://www.facebook.com/1620764218199965,Surma Chanu,Surmachanupage,2023-03-09,168387,English,yes,0,0
https://www.facebook.com/144635617006,Stuart Brazell,StuartBrazellOfficial,2022-11-08,168186,English,yes,9,7629
https://www.facebook.com/159082287782792,Pashyn Santos,Pashyn,2023-03-09,168156,English,yes,0,0
https://www.facebook.com/224389317664492,TVBS 一步一腳印 發現新台灣,tvbsnewtaiwan,2023-03-09,167418,Chinese,yes,0,3478
https://www.facebook.com/146775565347745,Ruth Anna Mendoza,ruthannamendoza,2023-03-09,167370,English,yes,0,4499
https://www.facebook.com/117613652154021,Kira Kira P336 Band,MCV.Kirakira.p336,2023-03-09,167349,Vietnamese,yes,4,2617
https://www.facebook.com/150998974470,Mr. Talkbox,mrtalkbox,2023-03-09,167174,English,yes,3,664
https://www.facebook.com/53371254473,Andy Andrews,AndyAndrews,2023-06-29,166896,English,yes,0,0
https://www.facebook.com/192919837418680,Marcelo Gutierrez,marceloguvi,2023-04-01,166862,Spanish,yes,4,6841
https://www.facebook.com/123312965727448,الآنسة فرح,MBCAnisaFarah,2023-03-09,166837,Arabic,yes,0,0
https://www.facebook.com/148751911846615,RTC Télé Liège,RTCteleliege,2023-06-14,166815,French,yes,3,3849
https://www.facebook.com/272043416204161,Fun FOOD Frolic,FunfoodandFrolic,2023-03-09,166811,English,yes,3,3915
https://www.facebook.com/951414721682909,Tyler Warwick,tyler.warwick.actor,2022-10-28,166796,English,yes,0,0
https://www.facebook.com/110606622343565,Ben Giroux,BenGirouxActor,2023-03-09,166494,English,yes,0,0
https://www.facebook.com/276757926277308,Jellysmack,jellysmack,2023-07-08,166154,English,yes,0,0
https://www.facebook.com/44803877101,Daily Echo,dailyecho,2023-07-20,165965,English,yes,0,0
https://www.facebook.com/336933636806430,班尼 Benny,BennyAoV,2023-07-20,165879,Chinese,yes,0,0
https://www.facebook.com/328241887212739,Meteorologist Lacey Swope,laceyswope.wx,2023-06-30,165873,English,yes,0,0
https://www.facebook.com/288139388268316,Eric Braeden,officialericbraeden,2023-04-20,165868,English,yes,2,12084
https://www.facebook.com/103833782263290,Arvind Singh Bhati,arvindsinghbhatiofficial,2023-03-23,165849,Hindi,yes,0,0
https://www.facebook.com/140732989325809,Matichon Academy - มติชนอคาเดมี,Matichon.Academy.Thailand,2023-03-09,165620,Thai,yes,7,1485
https://www.facebook.com/232427473437634,Willie Taylor,willietaylormusic,2022-11-18,165571,English,yes,3,1037
https://www.facebook.com/162493043824728,Como el perro y el gato,cpgradio.es,2023-07-22,165526,Spanish,yes,0,0
https://www.facebook.com/497779000279149,Liron Segev- The Techie Guy,LironTheTechieGuy,2023-03-15,165500,English,yes,0,0
https://www.facebook.com/134378453799764,Faisal Khan,FasBeam,2023-05-12,165212,English,yes,1,3489
https://www.facebook.com/588987334771309,Les coulisses de la Télé-Réalité,TelerealiteTL,2023-04-03,164898,French,yes,0,0
https://www.facebook.com/1623052964632513,Der Roméo,DerRomeo,2023-07-16,164736,German,yes,0,0
https://www.facebook.com/1602709109984105,Vorbeste lumea,vorbestelumea.protv.ro,2023-04-03,164580,Romanian,yes,0,0
https://www.facebook.com/746629325421679,Brown Buttabean,brownbuttabean,2023-03-09,164504,English,yes,2,4706
https://www.facebook.com/158257877543561,Plejada.pl,plejadapl,2023-03-27,163782,Polish,yes,0,82787
https://www.facebook.com/120108421954401,Carter Sharer,CarterSharerOfficial,2023-03-09,163778,English,yes,0,0
https://www.facebook.com/109814130778999,Fara e Flliqt,,2023-07-21,163636,Albanian,yes,0,0
https://www.facebook.com/109059441960264,Raj Barman,rudra.barman,2023-03-28,163617,English,yes,4,7722
https://www.facebook.com/110206235188442,MD Zahidur Rahman,mdzahidur.rahman.5623,2023-03-21,163516,English,yes,2,1024
https://www.facebook.com/108703279195003,ทุ่งแสงตะวัน,Tung20,2023-03-12,163341,Thai,yes,1,4000
https://www.facebook.com/695255850527380,Pammi Bai,pammi.bai.official,2023-03-09,163272,English,yes,5,3879
https://www.facebook.com/1844002702512938,Kreshnik Ibrahimi,kreshnikibrahimiofficial,2023-06-16,163091,Albanian,yes,0,0
https://www.facebook.com/10154734140,IsKaNdEr,Iskandermusica,2023-06-28,162984,Spanish,yes,1,508
https://www.facebook.com/118633645485033,Cesar Cereceres Oficial,CesarCereceresOfficial,2023-03-27,162650,Spanish,yes,0,803
https://www.facebook.com/100935346169114,Valentin Căprariu,,2023-04-06,162487,,yes,14,61594
https://www.facebook.com/1251619548196384,Surjit Saha,surjitstarsaha,2023-04-29,162476,English,yes,0,6552
https://www.facebook.com/460612950617327,Gran Misterio,VMgranmisterio,2023-07-16,162450,Spanish,yes,0,0
https://www.facebook.com/108189527487911,Misha Charoudin,mgcharoudin,2023-03-09,162356,English,yes,5,28599
https://www.facebook.com/196512547054634,Jess Pryles,jesspryles,2023-03-09,162267,English,yes,1,17816
